# boujou export: text
# Creation date : Fri Jan 10 14:16:21 2025
# The image sequence file name was 
# boujou frame 0 is image sequence file 1
# boujou frame 475 is image sequence file 476
# One boujou frame for every image sequence frame
# Exporting camera data for boujou frames 0 to 475
# First boujou frame indexed to animation frame 1
#The Camera (One line per time frame)
#Image Size 3840 1920
#Line Format: Camera Rotation Matrix (9 numbers - 1st row, 2nd row, 3rd row) Camera Translation (3 numbers) Focal Length (mm)
#rotation applied before translation
#R(0,0)	R(0,1)	R(0,2)	R(1,0)	R(1,1)	R(1,2)	R(2,0)	R(2,1)	R(2,2)	Tx	Ty	Tz	F(pix)
-1.2635703901976031e-01	-9.8912848481524296e-01	7.5224591838445723e-02	-4.3962129668270525e-03	-7.5273288528789145e-02	-9.9715325068196647e-01	9.9197508638156295e-01	-1.2632803553116656e-01	5.1628903849747828e-03	9.6974778896496332e+00	-5.7640917875990008e+00	-1.6787398603884348e+01	6.1115498147287815e+02
6.9744009145159769e-02	-9.9619979352078114e-01	5.2170341934023118e-02	-4.9135642036088820e-02	-5.5664793136013579e-02	-9.9723975025408340e-01	9.9635408458542551e-01	6.6988075015467052e-02	-5.2831202292405080e-02	1.0322520490570259e+01	-5.6290491347801330e+00	-1.6834240249797510e+01	6.1115498147287815e+02
6.8337321615424473e-01	-7.2616346074391802e-01	7.5416680670927994e-02	4.8512035321407104e-02	-5.7906194865795235e-02	-9.9714264527455609e-01	7.2845564715497890e-01	6.8507919314235577e-01	-4.3438751639690333e-03	1.0529764100137680e+01	-5.4690960698901065e+00	-1.6875544023031772e+01	6.1115498147287815e+02
9.6642995038061486e-01	-2.5508227570966824e-01	-3.0760097953342194e-02	-3.3583320441740200e-02	-6.7189089548505346e-03	-9.9941333633815599e-01	2.5472595391013814e-01	9.6689600727339520e-01	-1.5059864652014317e-02	1.0038882952029567e+01	-5.3892184185679843e+00	-1.6834926460247104e+01	6.1115498147287815e+02
9.6480750549307137e-01	2.5350506940051465e-01	-6.9868856670749796e-02	-6.8371466093143846e-02	-1.4723429438659529e-02	-9.9755128351871680e-01	-2.5391301654013620e-01	9.6722200161793537e-01	3.1272380279407253e-03	9.0857403063494182e+00	-5.4027077207734786e+00	-1.6811600846475343e+01	6.1115498147287815e+02
6.0823732926418383e-01	7.9357772493146150e-01	-1.6785284691627402e-02	-5.3706474949744211e-02	2.0046683210818771e-02	-9.9835552036372210e-01	-7.9193621323819108e-01	6.0813857383399961e-01	5.4813403261460183e-02	8.0914914016907176e+00	-5.2841946567951261e+00	-1.6772391214428751e+01	6.1115498147287815e+02
3.8302609975797874e-01	9.2355796007755708e-01	1.8212668161821807e-02	-4.9415934344679835e-02	4.0174293741682826e-02	-9.9796998529775438e-01	-9.2241480492077621e-01	3.8134855513000010e-01	6.1026282561107308e-02	7.1177550758933910e+00	-5.2967419867219530e+00	-1.6739514455427084e+01	6.1115498147287815e+02
3.6912769778596910e-01	9.2936170254687611e-01	5.6185911403352946e-03	-4.8043068025370859e-02	2.5118697419893345e-02	-9.9852937595978530e-01	-9.2813609257583551e-01	3.6831491536333405e-01	5.3921394445621648e-02	6.0949293851027440e+00	-5.3588707846419679e+00	-1.6676084513648441e+01	6.1115498147287815e+02
2.7331789510209681e-01	9.6122149931613177e-01	-3.6749931556493795e-02	-1.1191327880573430e-01	-6.1697142373160901e-03	-9.9369882391657305e-01	-9.5539140996970950e-01	2.7570847625468087e-01	1.0588715633830700e-01	4.9724669740218461e+00	-5.2325077407059011e+00	-1.6618787766889049e+01	6.1115498147287815e+02
5.2902710792720786e-01	8.4727474606024245e-01	-4.7495513122046487e-02	-9.0832024060363503e-02	8.8925625667519298e-04	-9.9586583063603917e-01	-8.4372973308001453e-01	5.3115413385557098e-01	7.7430120785557430e-02	3.9623568701619858e+00	-5.1725217041033318e+00	-1.6631635450430736e+01	6.1115498147287815e+02
6.5831578185847794e-01	7.4274769118869566e-01	-1.2225464649624977e-01	-1.4941670771418042e-01	-3.0242198693440844e-02	-9.8831172049816440e-01	-7.3776349788527507e-01	6.6888808978187719e-01	9.1069998001731906e-02	3.1639443167271795e+00	-4.8529035154554077e+00	-1.6655569921579222e+01	6.1115498147287815e+02
8.9573002474268792e-01	4.3316133582187910e-01	-1.0019471005731509e-01	-7.2281970396068887e-02	-8.0481823473819741e-02	-9.9413177841068490e-01	-4.3868330208719541e-01	8.9771595353950073e-01	-4.0780230878941857e-02	2.5466075267183639e+00	-4.4296967424629372e+00	-1.6678695308668267e+01	6.1115498147287815e+02
9.9627714859662797e-01	3.0530793153864866e-02	-8.0620802858621610e-02	-7.7563811329708326e-02	-9.0711131717639698e-02	-9.9285212683184343e-01	-3.7625767183967485e-02	9.9540914264030189e-01	-8.8005342973690226e-02	2.2896257487822522e+00	-4.0164091729458562e+00	-1.6707392597260473e+01	6.1115498147287815e+02
9.9629205093411433e-01	-6.8728967306598276e-02	-5.1754017220550473e-02	-5.7276618309781369e-02	-8.0976395324020609e-02	-9.9506894856352746e-01	6.4199207475576281e-02	9.9434357867554857e-01	-8.4612701801865781e-02	2.1890998431490294e+00	-3.4135024862699348e+00	-1.6745222405463586e+01	6.1115498147287815e+02
9.8142695119156742e-01	-1.8187379320348418e-01	-6.1016906022846790e-02	-7.0276515466957873e-02	-4.4904339612206280e-02	-9.9651633787801708e-01	1.7850028248898386e-01	9.8229604683606864e-01	-5.6851785561977140e-02	1.9399171281483882e+00	-2.9173904323369806e+00	-1.6989352180925344e+01	6.1115498147287815e+02
9.8684454012229228e-01	-1.5974666613358357e-01	-2.4876822345849082e-02	-3.3026233186382564e-02	-4.8563609016652923e-02	-9.9827393224545180e-01	1.5826282429029304e-01	9.8596276731856536e-01	-5.3200563053192436e-02	1.9133603851505319e+00	-2.4212525790495629e+00	-1.7200084766203176e+01	6.1115498147287815e+02
9.8517842128734312e-01	-1.6918669101808648e-01	-2.8272633625628138e-02	-3.4655668483080979e-02	-3.4893962128520070e-02	-9.9878996593326086e-01	1.6799542515130966e-01	9.8496612885384238e-01	-4.0240056397908057e-02	1.9263420090449568e+00	-1.8944199302572198e+00	-1.7480301074699057e+01	6.1115498147287815e+02
9.7397459490083693e-01	-2.1417291951702533e-01	-7.4185234604365713e-02	-7.4530580957381493e-02	6.4735268998268869e-03	-9.9719771657963241e-01	2.1405298640735260e-01	9.7677431067520970e-01	-9.6573813771037628e-03	1.7978604644575782e+00	-1.3364286231018534e+00	-1.7709917186509458e+01	6.1115498147287815e+02
9.6816612210885200e-01	-2.4752094485860873e-01	-3.7252407398837568e-02	-4.4720339107039458e-02	-2.4615607404294682e-02	-9.9869623166519939e-01	2.4628124425310738e-01	9.6856979806744936e-01	-3.4901217754141095e-02	1.8119478783731804e+00	-7.8080243500529356e-01	-1.8112037717323147e+01	6.1115498147287815e+02
9.5824103576765185e-01	-2.6220805490187626e-01	-1.1410983005645349e-01	-1.2079853677345642e-01	-9.4774699073020066e-03	-9.9263180035577570e-01	2.5919458112454785e-01	9.6496482501111480e-01	-4.0756049942789627e-02	1.7584122537539590e+00	-2.0265647102863138e-01	-1.8443739851539732e+01	6.1115498147287815e+02
9.7681411359015269e-01	-2.0009064806800064e-01	-7.6144074272475742e-02	-7.8547205474966186e-02	-4.0873360340514392e-03	-9.9690201634675135e-01	1.9915954409256464e-01	9.7976886368156890e-01	-1.9709128772463211e-02	1.8116238471289883e+00	4.4699409661708334e-01	-1.8866833569439216e+01	6.1115498147287815e+02
9.8940415987470842e-01	-1.3513383538987789e-01	-5.3087239101729661e-02	-4.4446517774477556e-02	6.6176762864702338e-02	-9.9681750742774988e-01	1.3821691459566682e-01	9.8861493140128665e-01	5.9469336048789401e-02	1.5586903271786734e+00	9.9642261164970947e-01	-1.9171486012717146e+01	6.1115498147287815e+02
9.9450540346416094e-01	1.0449442961580846e-01	-6.3179632678272033e-03	-1.3082606155564787e-02	6.4178790141291103e-02	-9.9785265861858519e-01	-1.0386456516428078e-01	9.9245251628240005e-01	6.5193213051420257e-02	1.3420178634480502e+00	1.6578541906058062e+00	-1.9350233905383668e+01	6.1115498147287815e+02
9.4791209383719321e-01	3.1842190321204289e-01	8.3757932167007072e-03	-1.7343238544040039e-02	7.7849467778702497e-02	-9.9681426175761445e-01	-3.1805954542191123e-01	9.4474703064968324e-01	7.9316919031274857e-02	1.1360851325808525e+00	2.2201488789324912e+00	-1.9459666014575951e+01	6.1115498147287815e+02
8.8381466429160027e-01	4.6726289783191077e-01	-2.3173767342662150e-02	-5.8635115377761116e-02	6.1491309975413869e-02	-9.9638383268805830e-01	-4.6414821170372178e-01	8.8197743911464832e-01	8.1744935408892522e-02	5.8633112962611600e-01	2.5806995449976249e+00	-1.9415407756745495e+01	6.1115498147287815e+02
7.1503200733370220e-01	6.9890989959725536e-01	-1.5943046549868882e-02	-4.4287030742469924e-02	2.2525492514059123e-02	-9.9876486777169682e-01	-6.9768752847987203e-01	7.1485491844985838e-01	4.7059092338188668e-02	8.2233345128982283e-02	2.9047035757143238e+00	-1.9426169086140732e+01	6.1115498147287815e+02
1.7888340226624483e-01	9.8363609905990512e-01	2.1465158277208882e-02	-3.3099557284645365e-02	2.7821309773404974e-02	-9.9906475967779651e-01	-9.8331335173545475e-01	1.7800561605945153e-01	3.7534689955848362e-02	-4.4163949954779991e-01	2.8490487195924423e+00	-1.9410356577127800e+01	6.1115498147287815e+02
-1.9462938120873641e-01	9.8074469998170932e-01	1.6100851781559011e-02	-6.7686864295573926e-02	2.9467441842338446e-03	-9.9770226275204255e-01	-9.7853865144517260e-01	-1.9527199019956787e-01	6.5810010419107709e-02	-9.4114914794020166e-01	2.2598666426930798e+00	-1.9381264702896623e+01	6.1115498147287815e+02
-6.0168643179460268e-01	7.9841267734038246e-01	2.2597222316949057e-02	-3.7227603670056758e-02	2.2821982274194227e-04	-9.9930678644783466e-01	-7.9786436398630101e-01	-6.0211057504238796e-01	2.9585673946366343e-02	-1.4762494753695976e+00	1.5228890746158816e+00	-1.9394134220952999e+01	6.1115498147287815e+02
-8.8607732030565667e-01	4.5839033456725681e-01	6.8886019011592026e-02	-7.9013512142782683e-02	-2.9270406594142165e-03	-9.9686924786144382e-01	-4.5675359586850472e-01	-8.8874615813982394e-01	3.8812614610383864e-02	-1.8616687916655921e+00	7.7483719288680142e-01	-1.9357038322418404e+01	6.1115498147287815e+02
-9.3346184205724936e-01	3.5120016847738766e-01	7.2852117913907347e-02	-7.5551119075979764e-02	6.0321310514975246e-03	-9.9712368430468279e-01	-3.5062945944323398e-01	-9.3628097014541123e-01	2.0902801585277540e-02	-1.8954268227276700e+00	-1.5893248784307090e-02	-1.9367810246069347e+01	6.1115498147287815e+02
-9.8675931615545864e-01	1.5266109183112386e-01	5.4778125390898082e-02	-6.4612988107183481e-02	-6.0221204596016376e-02	-9.9609164652900595e-01	-1.4876563362642836e-01	-9.8644209032154273e-01	6.9287723976136709e-02	-1.9901120167304214e+00	-6.4384614773262250e-01	-1.9696281108121568e+01	6.1115498147287815e+02
-9.8281828687031858e-01	1.7877497478510607e-01	4.5909948637274892e-02	-5.1551806024099034e-02	-2.7039371468748699e-02	-9.9830420398104569e-01	-1.7723043273926248e-01	-9.8351836829881334e-01	3.5790961567050250e-02	-2.0350854242896093e+00	-1.2440662315537807e+00	-2.0049596966212356e+01	6.1115498147287815e+02
-9.9582968817016371e-01	9.0042714476559316e-02	1.4681339469124224e-02	-1.2041909062314095e-02	2.9786635889848874e-02	-9.9948374111263116e-01	-9.0433536838110007e-02	-9.9549237359814002e-01	-2.8578130150376232e-02	-2.0193435852804362e+00	-1.8363866097494239e+00	-2.0277451598810870e+01	6.1115498147287815e+02
-9.9964291591759002e-01	8.8247992460721569e-03	-2.5222283283732001e-02	2.5420375592876313e-02	2.3105498875077315e-02	-9.9940979604287017e-01	-8.2368173765971497e-03	-9.9969408262728099e-01	-2.3321577980580044e-02	-2.0558798648211498e+00	-2.3393093739918069e+00	-2.0524926183738522e+01	6.1115498147287815e+02
-9.9945255751319240e-01	-1.8540454786241667e-02	-2.7401401727983166e-02	2.6803795738875875e-02	3.1747708834408278e-02	-9.9913644689689640e-01	1.9394375842692602e-02	-9.9932393873062275e-01	-3.1233374226737224e-02	-1.9974896941977345e+00	-2.9548219003473939e+00	-2.0822942933854925e+01	6.1115498147287815e+02
-9.8892301105567326e-01	-1.4567925147630401e-01	-2.8440005166757716e-02	2.1697795899185145e-02	4.7663132085919421e-02	-9.9862777424467730e-01	1.4683488637819969e-01	-9.8818307085735069e-01	-4.3974249433472959e-02	-1.9490704583297047e+00	-3.5629925042696406e+00	-2.1156688486557393e+01	6.1115498147287815e+02
-9.8954568337266446e-01	-1.4181681600715507e-01	2.6217002424365182e-02	-1.1588044085919312e-02	-1.0301219627432288e-01	-9.9461259023451121e-01	1.4375346170715025e-01	-9.8451839907455940e-01	1.0029189464197830e-01	-1.7947244339336259e+00	-3.9294307204508714e+00	-2.1483405438856067e+01	6.1115498147287815e+02
-9.7234637267124924e-01	-2.3097601077709512e-01	3.4534243853943256e-02	-1.9294754451237718e-02	-6.7915617274274476e-02	-9.9750447687262089e-01	2.3274501928877234e-01	-9.7058618956574572e-01	6.1580878692298766e-02	-1.6909491571353583e+00	-4.4568607427984546e+00	-2.1792927501422298e+01	6.1115498147287815e+02
-9.2701706947689377e-01	-3.6757054754056606e-01	7.4372343510209452e-02	-5.7101150890933941e-02	-5.7657850573695706e-02	-9.9670207726990945e-01	3.7064647774584691e-01	-9.2820658522117294e-01	3.2461110372986532e-02	-1.3439667887067905e+00	-4.9901826289015547e+00	-2.2038459946665419e+01	6.1115498147287815e+02
-7.0405636366166846e-01	-7.0315075323487863e-01	9.9416573129089830e-02	-8.5191790046666174e-02	-5.5354196495217944e-02	-9.9482574948531266e-01	7.0501559961191884e-01	-7.0888287548479534e-01	-2.0930197042904386e-02	-5.7816452420238740e-01	-5.6802588181035443e+00	-2.2231258688868699e+01	6.1115498147287815e+02
-1.6401798692548381e-01	-9.7765652843471440e-01	1.3147552005561466e-01	-4.6931660756128236e-02	-1.2539587181085274e-01	-9.9099611227868523e-01	9.8534030628183689e-01	-1.6871155189191600e-01	-2.5315866065330046e-02	2.2688703833298307e-01	-5.9400090332694493e+00	-2.2210582991208213e+01	6.1115498147287815e+02
1.5253285743554351e-01	-9.7744998825963925e-01	1.4603166729781428e-01	-4.1375965480232590e-02	-1.5394697572352758e-01	-9.8721241794568138e-01	9.8743189987113911e-01	1.4454012977997160e-01	-6.3924909073555053e-02	1.0310508394648314e+00	-5.5975619325594446e+00	-2.2216192320764989e+01	6.1115498147287815e+02
6.6219480074786707e-01	-7.4466616788006013e-01	8.3488587707059136e-02	4.7541043125323354e-02	-6.9441833967002251e-02	-9.9645254824996854e-01	7.4782210122531756e-01	6.6381483119174600e-01	-1.0581815006190340e-02	1.6515924566120375e+00	-5.1557821034479394e+00	-2.2246242952126792e+01	6.1115498147287815e+02
8.9529120522002004e-01	-4.4434772843012710e-01	3.1760889387268260e-02	1.5953330819830476e-02	-3.9269849683474536e-02	-9.9910128122307551e-01	4.4519563013515456e-01	8.9499328217860019e-01	-2.8069124741240944e-02	1.7670169829132520e+00	-4.4028176481243415e+00	-2.2276012800555293e+01	6.1115498147287815e+02
9.6975190399025712e-01	-2.4407985075231620e-01	2.5042292224358971e-03	-1.1880808246936964e-02	-5.7445762713123107e-02	-9.9827793261281073e-01	2.4380338615915709e-01	9.6805217359553242e-01	-5.8608003670952646e-02	1.7647413226010773e+00	-3.7800183846019033e+00	-2.2328260798373691e+01	6.1115498147287815e+02
9.9731437203617634e-01	-5.3746630877909929e-02	-4.9752819009184546e-02	-5.2106307569087768e-02	-4.3312295080020380e-02	-9.9770184815225105e-01	5.1468204180858790e-02	9.9761482785901667e-01	-4.5996512848502577e-02	1.7956757102197924e+00	-3.2003954315532122e+00	-2.2362987390137718e+01	6.1115498147287815e+02
9.9939453432473413e-01	1.2705195966453142e-03	-3.4769966088606177e-02	-3.4755696750439130e-02	-9.9141891333112964e-03	-9.9934666177319131e-01	-1.6144055375864053e-03	9.9995004606919435e-01	-9.8640286382763124e-03	1.5376075022820901e+00	-2.6946323704280029e+00	-2.2620902043283941e+01	6.1115498147287815e+02
9.9877224376975859e-01	4.7199406456036874e-02	1.5040648434161336e-02	1.3974810408477856e-02	2.2830923948761912e-02	-9.9964166258999709e-01	-4.7525885043514127e-02	9.9862453652103089e-01	2.2143290383026128e-02	1.5035295183902706e+00	-2.2277109224955360e+00	-2.3021328199308762e+01	6.1115498147287815e+02
9.9911754966290989e-01	3.9837528710475967e-02	-1.3307639228087358e-02	-1.4249859940090155e-02	2.3461812195875533e-02	-9.9962317143020130e-01	-3.9510295459167788e-02	9.9893068562074294e-01	2.4008787516278253e-02	1.4624981481521524e+00	-1.7364288572215312e+00	-2.3314980552106100e+01	6.1115498147287815e+02
9.9942478969864501e-01	2.8221267797256366e-02	-1.8805578420640883e-02	-1.9285518890460516e-02	1.6831606678153574e-02	-9.9967232920480409e-01	-2.7895492412664091e-02	9.9945998272094294e-01	1.7366186757820645e-02	1.3964567786633042e+00	-1.3056956308468823e+00	-2.3497058424798610e+01	6.1115498147287815e+02
9.9658258095932273e-01	8.1403438131581407e-02	-1.4022823853031430e-02	-1.1667605357068529e-02	-2.9336612079796199e-02	-9.9950149083276096e-01	-8.1774239915067493e-02	9.9624938818151232e-01	-2.8286573392257791e-02	1.3958412816771282e+00	-8.3333904319918073e-01	-2.3810265160711189e+01	6.1115498147287815e+02
9.9984451059115464e-01	1.1056236695571375e-02	-1.3737331286174952e-02	-1.3963832550241114e-02	2.0676705255719678e-02	-9.9968869416447725e-01	-1.0768752074564902e-02	9.9972507895415919e-01	2.0827877684895236e-02	1.2575782429079068e+00	-4.9931094295683565e-01	-2.4090720248865701e+01	6.1115498147287815e+02
9.9741332041786679e-01	7.1793324295330474e-02	3.5194942295502536e-03	4.0207722919818369e-04	4.3390414150518725e-02	-9.9905811156996716e-01	-7.1878415306043775e-02	9.9647528345989200e-01	4.3249310591268041e-02	1.2466760977767990e+00	-1.3229493622070443e-01	-2.4495066259255807e+01	6.1115498147287815e+02
9.9975715582173852e-01	2.1867813113503776e-02	-2.7254601191513501e-03	-3.1954582224165561e-03	2.1486612804511303e-02	-9.9976402941741116e-01	-2.1804092046609103e-02	9.9952995163717939e-01	2.1551272588902028e-02	1.1793249513447672e+00	2.2313913949566100e-01	-2.4641264591453151e+01	6.1115498147287815e+02
9.9942679653465460e-01	-1.2482889597851543e-02	-3.1468330679688530e-02	-3.1124836592766304e-02	2.6817921224478757e-02	-9.9915566537365530e-01	1.3316265075161315e-02	9.9956239253409573e-01	2.6414021200161106e-02	1.0526796996303966e+00	5.5736449801458487e-01	-2.4784711047756304e+01	6.1115498147287815e+02
9.9994096402293953e-01	8.8301810453541019e-03	6.3321695792981029e-03	5.6075993245071690e-03	7.9795611612010695e-02	-9.9679547310232175e-01	-9.3071638370943455e-03	9.9677213457749270e-01	7.9741384682849123e-02	1.0096759656069936e+00	9.0946973215068994e-01	-2.5141538462844323e+01	6.1115498147287815e+02
9.9916882507319860e-01	-3.5616560510629891e-02	-1.9827244368210244e-02	-1.7603335079885953e-02	6.1703929941641429e-02	-9.9793925046759380e-01	3.6766582597643260e-02	9.9745881401045833e-01	6.1025672933127294e-02	8.7760920952586519e-01	1.4033385174834230e+00	-2.5362136407255562e+01	6.1115498147287815e+02
9.9954547274193306e-01	-3.0601304065940305e-03	-2.9991390814707832e-02	-2.9945266146729474e-02	1.4144504160388009e-02	-9.9945145656878132e-01	3.4826651443152223e-03	9.9989527881871298e-01	1.4046438678226315e-02	7.8646353578722872e-01	1.9143927508854048e+00	-2.5517522912969866e+01	6.1115498147287815e+02
9.9824495418781201e-01	5.4059270098169743e-02	-2.4178642538952556e-02	-2.5501822731818016e-02	2.3922045848748942e-02	-9.9938850941951785e-01	-5.3447810768339377e-02	9.9825113625723649e-01	2.5258671485418056e-02	8.4196329697248107e-01	2.2365387659725995e+00	-2.5719006784233670e+01	6.1115498147287815e+02
9.9914963607471630e-01	1.1368571450545595e-02	-3.9632818659997168e-02	-3.9979115397000560e-02	3.2050003988786047e-02	-9.9868637097759194e-01	-1.0083405369005094e-02	9.9942160914575640e-01	3.2477255251509039e-02	7.4081608470592508e-01	2.2985759704306981e+00	-2.5682388040850434e+01	6.1115498147287815e+02
9.9961153012747606e-01	2.4192676096004451e-02	-1.3838470273837340e-02	-1.4612620903790598e-02	3.2121010026329971e-02	-9.9937716204904881e-01	-2.3733102336781775e-02	9.9919115045030416e-01	3.2462050386099027e-02	6.5428661614477290e-01	2.3053653099493037e+00	-2.5688562237450014e+01	6.1115498147287815e+02
9.9744926361213526e-01	6.8379618937820408e-02	-2.0474233405131662e-02	-2.1117458725474679e-02	8.6970428977530424e-03	-9.9973917317559036e-01	-6.8183718412735350e-02	9.9762146586706602e-01	1.0118862814550333e-02	6.3791954214020263e-01	2.3249546784416033e+00	-2.5695204726557392e+01	6.1115498147287815e+02
9.9573535614294117e-01	8.9186745749103680e-02	-2.3597137741152484e-02	-2.6399226498097613e-02	3.0370188016953851e-02	-9.9919003824103336e-01	-8.8397858385779460e-02	9.9555179476634970e-01	3.2595131082848214e-02	6.3287471135404694e-01	2.2950475095810274e+00	-2.5689758662895123e+01	6.1115498147287815e+02
9.9463483056795443e-01	1.0215090721658421e-01	-1.6332359777008448e-02	-9.9760815257667057e-03	-6.2428520512687984e-02	-9.9799957796784111e-01	-1.0296616734854258e-01	9.9280807409157690e-01	-6.1074515144421651e-02	5.7963926401348331e-01	2.3791233753075449e+00	-2.5756595401596513e+01	6.1115498147287815e+02
9.9198663968527212e-01	1.2278383550610972e-01	2.9776440759952692e-02	5.3095588779563885e-02	-1.9128155171567676e-01	-9.8009806979985159e-01	-1.1464451638902712e-01	9.7382518847668531e-01	-1.9626802375902802e-01	4.5150385023798068e-01	2.4900469564255321e+00	-2.5861913348958531e+01	6.1115498147287815e+02
9.9162860630153693e-01	5.4905410882800154e-02	1.1686788703601504e-01	1.2485578954792503e-01	-1.7696929223445773e-01	-9.7626477014301816e-01	-3.2920191081404926e-02	9.8268370570689023e-01	-1.8234307104284955e-01	2.7488784218236484e-01	2.4998119819687314e+00	-2.5867084865220718e+01	6.1115498147287815e+02

#3D Scene Points
#x	y	z

#End of boujou export file
